Ausgabe,Datum,Locales?,Neues aus Köln?,Wochentag
1917_1_9_428711.txt,1917-01-09,0,1,1
1917_1_11_428713.txt,1917-01-11,0,1,3
1917_1_12_428714.txt,1917-01-12,0,1,4
1917_1_15_428718.txt,1917-01-15,0,1,0
1917_1_17_428720.txt,1917-01-17,0,1,2
1917_1_18_428721.txt,1917-01-18,0,1,3
1917_1_23_428727.txt,1917-01-23,0,1,1
1917_1_24_428728.txt,1917-01-24,0,1,2
1917_1_25_428729.txt,1917-01-25,0,1,3
1917_1_27_428731.txt,1917-01-27,0,1,5
1917_2_2_440595.txt,1917-02-02,0,1,4
1917_2_5_440599.txt,1917-02-05,0,1,0
1917_2_7_440601.txt,1917-02-07,0,1,2
1917_2_8_440602.txt,1917-02-08,0,1,3
1917_2_10_440604.txt,1917-02-10,0,1,5
1917_2_13_440608.txt,1917-02-13,0,1,1
1917_2_15_440610.txt,1917-02-15,0,1,3
1917_2_16_440611.txt,1917-02-16,0,1,4
1917_2_19_440615.txt,1917-02-19,0,1,0
1917_2_21_440617.txt,1917-02-21,0,1,2
1917_2_26_440623.txt,1917-02-26,0,1,0
1917_3_1_440626.txt,1917-03-01,0,1,3
1917_3_3_440628.txt,1917-03-03,0,1,5
1917_3_5_440631.txt,1917-03-05,0,1,0
1917_3_8_440634.txt,1917-03-08,0,1,3
1917_3_13_440640.txt,1917-03-13,0,1,1
1917_3_16_440643.txt,1917-03-16,0,1,4
1917_3_17_440644.txt,1917-03-17,0,1,5
1917_3_20_440648.txt,1917-03-20,0,1,1
1917_3_22_440650.txt,1917-03-22,0,1,3
1917_3_23_440651.txt,1917-03-23,0,1,4
1917_3_26_440655.txt,1917-03-26,0,1,0
1917_3_27_440656.txt,1917-03-27,0,1,1
1917_3_29_440658.txt,1917-03-29,0,1,3
1917_3_31_440660.txt,1917-03-31,0,1,5
1917_4_6_440667.txt,1917-04-06,0,1,4
1917_4_11_440672.txt,1917-04-11,0,1,2
1917_4_13_440674.txt,1917-04-13,0,1,4
1917_4_18_440680.txt,1917-04-18,0,1,2
1917_4_19_440681.txt,1917-04-19,0,1,3
1917_4_21_440683.txt,1917-04-21,0,1,5
1917_4_24_440687.txt,1917-04-24,0,1,1
1917_5_1_440695.txt,1917-05-01,0,1,1
1917_5_3_440697.txt,1917-05-03,0,1,3
1917_5_5_440699.txt,1917-05-05,0,1,5
1917_5_14_440711.txt,1917-05-14,0,1,0
1917_5_17_440714.txt,1917-05-17,0,1,3
1917_5_22_440720.txt,1917-05-22,0,1,1
1917_5_31_440729.txt,1917-05-31,0,1,3
1917_6_2_440731.txt,1917-06-02,0,1,5
1917_6_6_440736.txt,1917-06-06,0,1,2
1917_6_11_440742.txt,1917-06-11,0,1,0
1917_6_13_440744.txt,1917-06-13,0,1,2
